date,Name,open,high,low,close,volume,return,log_return,close_to_SMA,RSI_14,MACD,MACD_hist,BB_width,volatility_20,price_momentum_20,volume_ratio,OBV_change,close_position,return_lag_1,daily_return,price_range
2013-03-28,AAL,17.0,17.09,16.82,16.97,8324100,1.1635548277918544,1.153918193301699,1.865494242657581,1.30980227222602,0.1786113941877381,0.1084151741395618,2.9334523465524005,0.2325598174385093,3.703735656014996,-0.2465429158785004,-0.0008512757247044,1.0708292370533363,0.4946121734673907,-0.1596432305495495,-0.2653349783265668
2013-04-01,AAL,17.02,17.13,16.54,16.67,5222300,-1.1336095521603216,-1.1291471560286483,1.100065089125437,0.9123362747731302,0.1649318143468263,0.0504903885169006,2.4824619860047776,0.4060472826470203,3.134568717158684,-0.9032786021118184,-0.0014579276264288,0.8049045177342271,1.1634074118968536,-1.5799666569747126,1.358352579015041
2013-04-02,AAL,16.48,16.5,15.71,15.74,14595600,-3.506299874706049,-3.579128838540927,-0.5811104210171236,-0.0378933999422847,0.1144741855315247,-0.0905155049213448,2.018891048922051,1.1017314803439755,1.776641835448743,1.037611652443988,-0.0018947826412971,-0.0673004946559889,-1.1343562362093316,-3.4188117583028896,2.5916035916298936
2013-04-03,AAL,15.82,15.92,15.13,15.53,14658300,-0.8636305967176174,-0.8564184371600504,-1.0420805623494014,-0.4389098910012136,0.0637899976721163,-0.2039033787513456,1.563364565715723,1.1548849727580504,1.379575953286691,0.94193533513003,-0.0020987069097984,-0.5432674494236989,-3.5076655295879857,-1.4112734216849632,2.648166036744503
2013-04-04,AAL,15.12,15.71,15.12,15.69,5520300,0.6084261076097612,0.6098613132640167,-0.8698891036678829,-0.5727096428813911,0.027901543192499,-0.2565297147986213,1.2605321764504136,0.9952851478777598,0.9614822445590098,-0.8740970794741125,-0.0007765654121069,-0.5312085772098241,-0.8643068505476751,2.8218658262266163,1.5425898605049744
2013-04-05,AAL,15.17,15.79,15.03,15.72,5252300,0.0860441816109722,0.0934950093425049,-0.8921120301084691,-0.3776775652152654,-0.0010437545783787,-0.2807592177919176,1.0184501232046712,0.965739541326019,0.7244187700244044,-0.9078240930808498,-0.0008629765005062,-0.6469559643610345,0.6081338736223835,2.71287144112026,2.4378779413376823
2013-04-08,AAL,15.82,15.97,15.53,15.84,3780700,0.44225615159393,0.4460715067114528,-0.7703529800140169,-0.5315969619195797,-0.0207177542665986,-0.2762786585236229,0.7671213899149277,0.9668921414289252,0.7381279803724664,-1.195263618130455,-0.0010022691530076,-0.50030089653269,0.0856156722855242,0.0691977160992185,0.7236999662197624
2013-04-09,AAL,16.07,16.1,15.67,15.7,4420200,-0.5832564754886325,-0.5744545415857792,-1.0410062567984282,-1.0930030788412723,-0.0430195659596731,-0.27945815397271,0.5974167378947148,0.9670863583075396,0.3858167201783411,-1.0374472934682355,-0.00150140598893,-0.876005949329499,0.441920568352288,-1.76584116251446,0.6912601413836625
2013-04-10,AAL,15.74,15.98,15.7,15.78,3650600,0.2842423645843677,0.2899181124007147,-0.9338472113719744,-1.545274704152578,-0.0585664836953178,-0.2646147695684558,0.5304954826584136,0.8827319023355645,0.097828460941021,-1.1868991129682531,-0.0010070902316086,-0.8424960547988287,-0.5838595872816957,0.1656829031745473,-0.1125253836427532
2013-04-11,AAL,15.77,16.38,15.75,16.19,5062200,1.584608226556489,1.5634090528325058,-0.295492832211864,-0.905685320220736,-0.0558045787538463,-0.2056134676534937,0.5035226990562833,0.8787731675532711,0.0909915521812423,-0.8100895207188936,-0.0009415501703301,-0.2746150421524,0.2838655598127056,1.985842597363383,1.6517113851722105
2013-04-12,AAL,16.11,16.39,15.95,16.14,3751800,-0.2252691668891906,-0.2162937841894104,-0.3672319769843052,-0.8437487988518432,-0.0566269106402525,-0.1676381900152234,0.5083668874264836,0.806572673502785,-0.2668935926062525,-1.1032731710774448,-0.0014440600557485,-0.343868824182453,1.584570652123083,0.1143757865019629,0.6806697828869818
2013-04-15,AAL,16.2,16.39,15.47,15.59,6243400,-2.1545524633873963,-2.1714878945174925,-1.2230731886193458,-1.0320147689051669,-0.0797016006312566,-0.1945351546000588,0.5823462158259379,0.951830320978429,-0.5259096350791285,-0.3589144882499235,-0.0016039905607633,-1.1056604265130254,-0.225778889460544,-2.871167720477233,3.326802488587427
2013-04-16,AAL,15.96,16.74,15.81,16.37,10458200,3.081902561752097,2.998032131672018,0.0283566588767592,-0.2867394465546123,-0.0682010275999879,-0.127056594448447,0.583398705156044,1.2830103998704696,-0.0953514763262974,0.7063600496795942,-0.0005469614861348,-0.0253014268442135,-2.155565483872362,1.9145501105359248,3.1433736559646746
2013-04-17,AAL,16.17,16.55,15.9,16.52,6581900,0.5374807819200013,0.5399851756577982,0.2914931055910755,-0.2795428579929567,-0.0542541279253813,-0.0667769436597777,0.5491596095221929,1.160330604961638,-0.3950396955274449,-0.2522318203743437,-0.0008926066167211,0.1824599192459405,3.0822555909777463,1.609003474263792,1.6878261272081791
2013-04-18,AAL,16.54,16.54,15.95,16.1,7633300,-1.6158275048799604,-1.619285861105812,-0.2956632096529116,-0.7809949033969185,-0.0607265955773158,-0.071112323015807,0.369002883299108,1.119720544525689,-1.1306691119719952,0.0796079543443561,-0.001603253944938,-0.3992718498064933,0.5371700402129616,-2.03615847773529,1.4627821188520822
2013-04-19,AAL,16.1,16.24,15.85,16.02,5762600,-0.3423527511191768,-0.3332062550326389,-0.3465443222037263,-0.6549683484229859,-0.0698949574055118,-0.0815198117015465,0.2394833849110546,1.1035570550650118,-1.014113333711321,-0.3839911447183332,-0.0015555349299442,-0.4251347666354176,-1.6166999865710017,-0.4017291479252647,0.4375734213170579
2013-04-22,AAL,15.99,16.0,15.5,15.52,9227100,-1.9761307964405368,-1.9880567431171876,-1.053668786735574,-0.3651352917209459,-0.0974120002668068,-0.1370749917638505,0.2084014836632524,1.2185703627404143,-1.3347353337328127,0.6012921655179305,-0.0018072405388796,-1.1056604265130254,-0.3428930176359259,-2.24703819096848,1.0936264598404333
2013-04-23,AAL,15.33,16.49,15.33,16.3,12302300,3.0959517178304634,3.011337060753936,0.2432379605856391,0.3448286604663059,-0.08919007521499,-0.0895276476379262,0.1597721176746115,1.583119267552118,-0.4328965193214339,1.3879861031679115,-0.0002978286252619,0.1290355731084742,-1.9770972715307016,4.754194317094261,4.339682025097631
2013-04-24,AAL,16.26,16.5,16.0,16.45,6114400,0.5399306823953366,0.5423994697107783,0.4931133837670598,0.3391385924131003,-0.0775727254090134,-0.0427500074709101,0.1487539026479881,1.59137841510341,-0.2208502368782537,-0.3290914767871829,-0.0008923688598706,0.3664771114972215,3.0963084121015494,0.8565148870598637,0.9418329138258694
2013-04-25,AAL,16.55,16.73,16.19,16.22,5548800,-0.9034731630926172,-0.896591321365654,0.1530544373011819,0.1428115058098147,-0.0782122446392769,-0.0368768652392944,0.074204110341269,1.6053395395822192,-0.5467692195558982,-0.4878730049478431,-0.0015250053836752,0.0024000859678049,0.5396205798011736,-1.5327871915165463,1.1832793028311928
2013-04-26,AAL,16.38,16.73,16.16,16.59,7272100,1.3871934683215497,1.3717526629589156,0.7901140754451326,0.2821828282626641,-0.0651031559907169,0.0032103285490945,-0.0686427341995732,1.6262015449832514,-0.4963448823569117,0.0104860127150838,-0.0008308449269994,0.5880892139933889,-0.904159810772332,0.9422960794078432,1.2721052575267566
2013-04-29,AAL,16.7,16.97,16.56,16.81,5436400,0.7926078297443921,0.790900054143652,1.13821462870032,0.4966510126598687,-0.0472078273316034,0.0475997829736905,-0.0168150676757336,1.6083117318331912,-0.0441346022283117,-0.5104818643915157,-0.0009746003475216,1.1687194501357732,1.3871043937087162,0.4713299382263405,0.44137998289005
2013-04-30,AAL,16.8,17.05,16.57,16.9,3640700,0.3003307490287348,0.3058350978367242,1.185849569743716,0.5013806496941053,-0.0308244582289824,0.0792195886427573,0.1221348097865846,1.128723621459062,0.9148862930618996,-0.9320553399461312,-0.0010789768312856,1.1960335885214106,0.7923636437946686,0.4233964560529528,0.7757537572289511
2013-05-01,AAL,16.91,17.17,16.6,16.6,4943600,-1.138168306340066,-1.1337626709289403,0.6071416454747816,0.0696870016118212,-0.0309861598734509,0.06192870589203,0.0857142943692049,1.1547458274704447,0.8444102353885015,-0.4143785344183951,-0.0014526498835404,0.5574659127806335,0.2999581412821229,-1.4113581475279042,1.2703803002047018
2013-05-02,AAL,16.72,16.98,16.6,16.94,4888900,1.2421685804131628,1.230579036578822,1.0534956010524148,0.2862359389336369,-0.0192081157167573,0.0788286998455088,0.1566787888777521,1.1904550569314112,1.002579576604887,-0.4240687548669602,-0.0010180997602238,1.0856069047107486,-1.1389161796449367,0.967785885467388,0.2781876997280318
2013-05-03,AAL,17.02,17.19,16.89,17.02,6451900,0.2610206629628325,0.2669365874438385,1.07299216111453,0.7493972622579861,-0.0083256472480887,0.0900434986043067,0.2212949595746424,1.1897378826696632,1.0470595880633735,0.0730784001798879,-0.0009684848484018,1.1390557084481394,1.242041672723332,-0.0263165508545973,-0.1223310813565249
2013-05-06,AAL,17.05,17.11,16.91,17.0,3930700,-0.1061547240135993,-0.097579524916895,0.9434581557106766,0.3086595292301985,-0.0021595707081916,0.0868754259775593,0.2704866903719106,1.1918205676890812,0.90805319178176,-0.7558673990584798,-0.0013947514250445,1.1033118209487585,0.2606378002762971,-0.2478760381287062,-0.6108432020376138
2013-05-07,AAL,17.15,17.15,16.95,16.98,3157000,-0.1062407930500235,-0.0976652226687849,0.8048978525265517,0.1874942819402336,0.0002410582916127,0.0746487707286937,0.2473879747889072,1.170964622709068,1.0298977880881348,-0.9987530564859972,-0.0013719018670548,1.0675679334493775,-0.1066333728433778,-0.775226374602689,-0.609688336672424
2013-05-08,AAL,17.01,17.55,16.99,17.34,6706200,1.2869623491443034,1.274217634167096,1.249621030924371,0.8430841124249439,0.0144489033893268,0.0952590175089386,0.3159400607783472,1.2126107600251523,1.2844252840394177,0.1223644717847346,-0.0009548736951694,1.128429147299676,-0.1067194643328894,1.4394147309181824,1.1001917363764062
2013-05-09,AAL,17.53,17.86,17.34,17.38,6424000,0.1106211138077582,0.1178856991704619,1.213750862114733,0.955898990212969,0.0252952209485642,0.1030947009164984,0.4370186378298675,1.1426015050515703,0.9120161896833688,0.008846542779536,-0.0009928950381384,0.8122039941010288,1.2868471269391215,-0.672795031976712,0.9021885724813656
2013-05-10,AAL,17.61,17.81,17.41,17.76,4248200,1.3282268711864968,1.3143908008442673,1.6793997041540876,1.7636583331968774,0.0466126836502648,0.1363157949825118,0.6404364933955176,1.1803687344830085,1.3066376859569897,-0.691834907565245,-0.0010911490735369,1.3114881775904186,0.1101990159402438,0.6172250603930273,0.2857224785677176
2013-05-13,AAL,17.74,17.95,17.57,17.72,4250900,-0.1732168482286911,-0.1643883412295462,1.4380789718145144,1.395819507918826,0.0595501049614059,0.1413225879552107,0.6134524395989066,0.9395443970880892,1.8390881865324904,-0.6694009423167425,-0.0013865117128349,1.1510612889822849,1.3281224137808074,-0.1114933097728256,0.1958954285365388
2013-05-14,AAL,17.82,18.3,17.8,18.1,5989700,1.3021085985656835,1.2889663267834532,1.8882069925494729,1.5049371182444296,0.0821155277648799,0.1701103324322934,0.8569575275647329,0.6438645840956272,1.3846141111746684,-0.0352075082378207,-0.0010290115138356,1.219028143610901,-0.173712991755729,1.16080465256469,0.7109097791296805
2013-05-15,AAL,18.37,18.99,18.31,18.81,8951500,2.4091700687709823,2.3575667956272963,2.79789193488718,2.088978503168551,0.1248064547552773,0.2449432293382889,1.3302031622878268,0.8377376711981256,1.8683704108803283,0.90031869269407,-0.0009461751339395,1.2793944142858784,1.3019973276079664,1.7833070458033586,1.4215301259715556
2013-05-16,AAL,18.96,19.52,18.88,19.12,6679300,0.993053485101374,0.987325527665769,3.0164297048954403,2.0767881260526235,0.1672158672948681,0.3040849335128721,1.7203031022829691,0.6569815945145208,2.587391345031737,0.1700821793789169,-0.0010428049501849,1.125534452675704,2.409347600255708,0.6112512564067539,1.19832828965857
2013-05-17,AAL,19.38,19.7,18.75,19.01,7540000,-0.3911751290790827,-0.382022575160598,2.593900094458432,1.8494047394850568,0.1925804259438963,0.3075251363588322,1.9118252938605784,0.6610307745467744,2.573645588354421,0.4195045075916549,-0.0014532100256336,0.9180079831230205,0.9928615900102904,-1.4687396937531385,2.573527030058868
2013-05-20,AAL,19.05,19.39,18.39,18.59,6055000,-1.4085023949403412,-1.4080796458522429,1.7039986494179025,1.229649987925875,0.1922404882135809,0.2441143674481855,1.7286509831143515,0.5395990826818476,2.7376588119691663,-0.0136572303022509,-0.0014256258781289,0.5985214280370125,-0.3917281320358401,-1.85066411903393,2.8917777209328044
2013-05-21,AAL,18.55,18.7,17.65,17.95,10018700,-2.176360432459456,-2.1939454742172044,0.6096234082934382,0.8441650460232475,0.1632060046513024,0.1195264853137613,1.6118855458834391,0.5131539730710646,1.3191983082786465,1.380471394860439,-0.0015667217875626,-0.1293692722731585,-1.409320791108815,-2.4700400600881363,3.283768138173872
2013-05-22,AAL,18.06,18.43,17.71,17.93,8662000,-0.1023643299581961,-0.0938055994879209,0.4658796561898214,0.6373386601390664,0.1361433392649621,0.0249316056469957,1.5009525774099282,0.5158901725547586,1.1538661072563627,0.8542630049059036,-0.0015598738295739,-0.2192120165283609,-2.177379142054649,-0.5701555359521076,1.755325212611034
2013-05-23,AAL,17.48,18.45,17.44,18.19,7482400,0.8697975849254627,0.8666154716370943,0.7029330758898112,0.7401996288397453,0.1218279494367484,-0.0179330302392431,1.317849637053029,0.4610133452787151,1.6162778314912436,0.4200966183652865,-0.0009333855765216,0.0249369099504677,-0.1028419899765215,3.042434448226284,3.0361784486950785
2013-05-24,AAL,18.11,18.42,17.89,18.21,4277800,0.0354569943299059,0.043260906339246,0.6088129856078756,0.7719668396458156,0.1083251676666286,-0.0501330997954355,1.2014113892829903,0.4035593246852599,1.2666526596729974,-0.6001034858437422,-0.0010835979999342,-0.1345194932814165,0.8695735356984307,0.3908661391535259,0.8343024242688615
2013-05-28,AAL,18.44,18.72,18.05,18.12,4561900,-0.3406963931270483,-0.3315507773923549,0.3766381130665404,0.6996081928097654,0.091333137823137,-0.0848744199151856,1.1024128142054,0.4050039608350492,0.9770429711096186,-0.4928647840859581,-0.0014031861963312,-0.2351425989761671,0.0350152881733547,-1.3374104365026689,1.4902641593666326
2013-05-29,AAL,18.06,18.15,17.65,17.83,4216200,-1.0293995129516942,-1.023733322694251,-0.1199765989125894,0.2001570451365384,0.064019581316851,-0.1392349079599081,0.9944774140032856,0.4790880653792179,0.6407177870952134,-0.6173355566179598,-0.0014001278025344,-0.5623533365224274,-0.3412362275447257,-0.988493216796355,0.7457725437162006
2013-05-30,AAL,17.92,18.22,17.66,17.67,4126600,-0.5916772544803224,-0.5829043912354914,-0.4333030879022838,0.0341049406097697,0.0339885515523074,-0.1897180277821843,0.7853449276804941,0.421793364663336,0.7791861818910029,-0.6380399500764726,-0.001406047274906,-0.7339239965194557,-1.0301190114155667,-1.0803314107941906,1.049925739826198
2013-05-31,AAL,17.66,17.9,17.55,17.57,3831500,-0.3853335501177953,-0.3761796935822391,-0.6253984737998699,-0.3466864062321898,0.0045051092532584,-0.2286950429303299,0.6680025179890838,0.3707726503912218,0.3787170406386335,-0.7268553697641776,-0.0014038506160653,-1.0768745128435953,-0.5922825630272295,-0.4113482985580116,0.0688525785920356
2013-06-03,AAL,17.54,17.9,17.4,17.73,5776800,0.533952505597852,0.5365080132583231,-0.4423682567990742,-0.1809629253787983,-0.0140974632241517,-0.2318694834379356,0.547321677308549,0.37949391215057,0.4451816964693705,-0.0465372714444336,-0.0009847769657005,-0.904303193599842,-0.385885029164348,0.7920893317274669,0.758954136726917
2013-06-04,AAL,17.78,18.2,17.56,17.65,4543800,-0.3139121738969537,-0.3047869370642815,-0.6059738816773429,-0.5824286643946199,-0.0333008545578128,-0.2359555332371445,0.4135737146536205,0.3862493394545291,0.3940675906942622,-0.4811231720644365,-0.0014283357280553,-1.035147484809701,0.5336408434587976,-0.578719929418225,1.4306675935968898
2013-06-05,AAL,17.15,17.62,16.85,16.95,11852000,-2.5021533376128784,-2.5304164544720265,-1.6255261955143796,-1.820039017062025,-0.0768785534966891,-0.3019634212580082,0.4235489019151483,0.702144589181458,-0.1934249170597627,1.752033338634797,-0.0017616026969137,-1.7646648365674171,-0.314445021035116,-0.9073869317347116,2.194662031575489
2013-06-06,AAL,16.92,17.08,15.93,16.64,12738600,-1.1716386167720072,-1.1676602581551614,-2.0306277603902623,-2.3637215936700944,-0.1238825382415363,-0.363588932357076,0.6351766110475238,0.6685979247403185,-0.7603595715605244,1.849869045786105,-0.0019286735677472,-1.2552632914607025,-2.503257037779301,-1.2765824991366128,4.168410955125817
2013-06-07,AAL,16.89,17.1,16.65,17.02,4030900,1.38876202482448,1.3732778069078508,-1.4499186803283135,-1.804240189855876,-0.1461893550180747,-0.3493192560381481,0.7130334609727137,0.7706295548661013,-0.4716862607947223,-0.789298917807744,-0.0009543822236179,-0.9201999004187542,-1.1723952215770357,0.5551951170471806,0.6121653265071404
2013-06-10,AAL,17.09,17.35,17.05,17.26,4246400,0.8449081284911277,0.842211520874235,-1.063303810670272,-1.324853231298662,-0.1543393286951696,-0.3014640445496453,0.772372551109715,0.7184554856492771,-0.5809496275940779,-0.7221895726925293,-0.0009675537771424,-0.7085809166027845,1.388673359405681,0.7252225642583364,-0.1427574009263139
2013-06-11,AAL,16.94,17.26,16.75,16.92,3788700,-1.2594000262218394,-1.2566302420732494,-1.506180453245869,-1.1524201971841628,-0.1738710187559476,-0.2924762173985751,0.8979017926732096,0.7756636037178369,-0.8305265893670667,-0.8604718644752256,-0.0014660618477065,-1.008374477008739,0.8446775862770279,-0.1155158249519627,0.9207232737349624
2013-06-12,AAL,16.97,17.2,16.65,16.88,3602200,-0.1801781647977557,-0.1713274950924765,-1.479971037039265,-1.164931111331274,-0.1904252846244569,-0.2776221170620307,1.0130654739312286,0.6718355319054534,-1.1573990719435572,-0.897581455199064,-0.0014736534880463,-1.043644307644736,-1.260179525608681,-0.4270036848818393,1.1241661795400493
2013-06-13,AAL,16.85,17.07,16.64,17.01,5384700,0.4464793642240972,0.4502395982446394,-1.160898670117602,-1.3326631249583605,-0.1978439454772708,-0.242223946748321,0.9557750051437016,0.3339479957841447,-1.5728883868746355,-0.2806417042833006,-0.0008661489301532,-0.9290173580777512,-0.1806761243443028,0.691089124259659,0.5154703065575259
2013-06-14,AAL,16.96,17.25,16.81,16.93,2572500,-0.3258028037740019,-0.3166670919940392,-1.1233905318195565,-1.4055729862367723,-0.2061910358827924,-0.2162951721834655,0.7518867447298155,0.2313600763451652,-1.8496706445437108,-1.1726861918804323,-0.0014011144573158,-0.999557019349742,0.4461448827045866,-0.1599576802658112,0.5746523577731631
2013-06-17,AAL,17.02,17.16,16.74,16.95,2845000,0.0405515499767495,0.0483217493788402,-0.9448292844170428,-1.326713498012677,-0.2112796914918895,-0.1871649974582856,0.4952186282745165,0.2419350819147816,-1.7589704798434014,-1.0408820972170432,-0.0010569191847786,-0.901341753980434,-0.3263387528564042,-0.3370465720786235,0.4737593367303494
2013-06-18,AAL,16.94,17.32,16.82,17.22,4298600,0.9587249082530924,0.9537296432104352,-0.4384164142128245,-0.7861040345403091,-0.2040306686430095,-0.1321038857156964,0.2948883749264728,0.2677317953975392,-1.2498100772075704,-0.5046478787180719,-0.000979606621777,-0.3443156227761973,0.0401111728521929,1.2224732865085328,0.8285616743136467
2013-06-19,AAL,17.16,17.27,17.0,17.06,2382500,-0.6114679361859966,-0.6027679364187967,-0.6135762572570398,-0.7861040345403115,-0.2039280507650756,-0.1064497196942283,0.2679028920221963,0.0532005309055629,-0.8956679843269669,-1.1289879361642974,-0.0013759059159913,-0.5349496894395663,0.9585240577633194,-0.4665950191557112,-0.2723302305357198
2013-06-20,AAL,16.73,17.18,16.53,16.73,5234200,-1.237283989976128,-1.2341975908902558,-1.024256144950334,-0.952875050787512,-0.2160398502167242,-0.1173660868169043,0.2860898193101254,0.1162686728826385,-1.1504027401204866,0.0342049690042023,-0.0015500866303449,-0.9281324519327628,-0.6120784075873323,-0.0263165508545973,1.6466652482421618
2013-06-21,AAL,16.8,16.94,16.05,16.34,6423700,-1.4843190929289036,-1.4852320918237447,-1.4821531766243536,-1.3692530264728895,-0.2399177516489407,-0.156384924464108,0.3064889447335125,0.1182109000097443,-1.6611612052890048,0.5333480053138365,-0.0016669240083158,-1.3928029894247251,-1.2380577198863354,-2.0949963826293763,2.948049700238512
2013-06-24,AAL,16.06,16.14,15.59,16.13,6691000,-0.83312993991226,-0.8256825170208549,-1.6528235897743035,-1.4330305593044563,-0.2657387122175514,-0.1926013953499345,0.327093750843107,0.1200702944147247,-1.8450180259428657,0.5777917345352367,-0.0017643045746873,-1.3078018171285393,-1.4851572676265254,0.3029876185870542,1.2504288923402922
2013-06-25,AAL,16.22,16.5,16.16,16.46,3399500,1.2407269807877963,1.2291741029000465,-1.0244565064269031,-0.6359697123489412,-0.2717779046211284,-0.1706566413373267,0.206523481404963,0.268289945126517,-1.5129334729162476,-0.6968732253601879,-0.0009163678219011,-0.7816685884530398,-0.8337982369445982,1.0915890248860294,0.1301762296984203
2013-06-26,AAL,16.5,16.64,16.17,16.17,3604500,-1.1298873477046556,-1.125378861804016,-1.3491257607808274,-0.6203969374134153,-0.2863721606551819,-0.1751214246399585,0.218843381005625,0.276700677814604,-1.5348169497378354,-0.60700336693762,-0.0015523222213962,-1.148213320718561,1.2405996970235529,-1.5373522540639908,0.8310758411410666
2013-06-27,AAL,16.29,16.34,16.0,16.31,3566000,0.5060345846416007,0.5089876497853933,-1.0309863293673935,-0.893351640640784,-0.290772718241641,-0.1524548469585524,0.1925992907665991,0.3079118081278837,-1.2978508798171766,-0.6144477628785228,-0.0008979396298533,-0.9642871887137489,-1.1306330607310375,0.0664419330747684,0.1460085423297716
2013-06-28,AAL,16.24,16.55,16.16,16.42,7063900,0.3868926218682172,0.3914046130567699,-0.7730311763773875,-1.0604643132592972,-0.2883038251450269,-0.1166397370101476,0.1365232910721193,0.3293413614479601,-1.1287479768097124,0.7000375598784562,-0.0006352216554017,-0.8241875836874328,0.5057156394708654,0.8110800826974258,0.3881483952902483
2013-07-01,AAL,16.5,17.04,16.48,16.8,4666900,1.407811158498829,1.39179672453022,-0.108254708461225,-0.3117583206654564,-0.2699760933346243,-0.0471672712059391,-0.0505863534038425,0.4386185191589866,-0.9378374151418974,-0.2116274890580516,-0.0009134359686724,-0.3402071299601744,0.3865425957767088,1.3473522702448617,1.186704738880468
2013-07-02,AAL,16.78,16.79,16.36,16.43,4009300,-1.4041552022465835,-1.403658776636836,-0.5929145772922778,-0.6020392501719014,-0.2686125584553928,-0.0352548494312834,-0.2227553190228007,0.5095260490323891,-1.182637879592494,-0.4616364326305461,-0.0014955825873133,-0.5057793904458182,1.407727462484602,-1.6021881126045752,0.5898428347445009
2013-07-03,AAL,16.06,16.8,16.04,16.75,2625800,1.179576811454995,1.1695498644723874,-0.0752442834781427,-0.4143049015285341,-0.2537096779381242,0.0091251305861225,-0.2359084960350424,0.3146613699484916,-0.3407695693983036,-0.905112810360838,-0.0010604919330136,0.3096350462465798,-1.404972464349875,3.219681690784533,2.190112096945204
